country,year,IncomeGroup,TempChange,GM_PM25,sro_year,ssro_year,Urban,CHERate,OutPocketRate,CPI,lnPopDensity,lnTravel,WASHIndex,ImmIndex,AMC,J01A,J01B,J01C,J01D,J01E,J01F,J01G,J01M,SE.PRM.NENR,SE.SEC.NENR,AnimalmgKg,AnimalmgKg_adj,Aminoglycosides,Amphenicols,Cephalosporins,Lincosamides,Macrolides,Fluoroquinolones,Other quinolones,Penicillins,Pleuromutilins,Polypeptides,Sulfonamides,Tetracyclines,Others
175,2002,H,0.893,7.6,NA,NA,94.278,NA,NA,NA,2.634560305,6.639884742,80.67731868,NA,20.51506849,1.765,0,4.631,3.763,1.068,3.029,0.134,2.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2002,H,1.436,73.9,0,0,96.692,2.458562222,27.51289341,NA,1.78837059,NA,96.73668903,96.16666667,16.7,1.443,0.176,7.276,2.667,1.19,2.307,0.188,1.299,92.51716,76.91573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2002,H,0.65,19.8,1.77464707,1.279794269,80.299,4.193432864,38.63632837,45,2.692184435,6.728110184,96.85498477,95.4,35.6,1.91,0.063,6.226,5.122,0.623,2.653,1.066,1.936,97.73171,92.85815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2002,L,1.455,23.1,0.087003345,0.099238955,43.789,6.015219052,46.51903923,21,2.005960572,4.255272505,75.02615442,91.4,9.6,1.783,0.373,1.731,0.546,0.987,2.259,0.921,0.945,91.36379,78.91573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,2002,LM,1.22,22.4,0.498292009,0.854429164,52.78,4.555357095,17.83514674,26,1.975587343,6.68069803,80.57930231,98,26.39726027,3.333,0.057,7.429,1.045,2.25,1.123,0.533,1.59,90.55197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,2002,LM,1.589,9.5,0.475630542,1.508805497,73.341,5.90472872,31.21293464,27,0.947946213,7.367523642,82.23208524,96.4,11.64657534,1.322,0.29,1.103,0.336,0.742,0.653,0.716,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,2002,L,0.664,37.1,4.087628315,2.717609211,16.777,3.13195437,28.46427344,NA,2.530675944,NA,63.58381626,82.2,6.2,1.104,0.044,2.074,0.406,1.147,1.111,0.029,0.288,81.17581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,2002,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,2002,UM,0.634,10.1,0,0,32.455,4.619376471,51.3453346,NA,2.250269831,5.380211242,94.54867765,97.66666667,15.7,1.649,0.097,3.711,4.715,1.025,2.315,0.209,1.745,92.68956,89.66991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,2002,UM,0.643,11.1,0.015215608,0,26.329,5.291689648,56.906053,NA,2.423645998,5.811575006,89.269206,73.66666667,6.7,0.699,0.041,1.574,1.999,0.435,0.982,0.089,0.74,97.46535,60.42583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,2002,LM,0.627,11.5,0,0,45.914,3.94501933,28.45888038,NA,2.463739893,5.392696953,87.99097274,97.4,6.9,NA,NA,NA,NA,NA,NA,NA,NA,97.78367,72.74333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,2002,LM,1.063,4.8,2.016980985,6.14197769,21.941,4.880746029,13.21824738,NA,1.819195021,NA,77.39955565,92.8,7.7,0.482,0.056,2.969,0.588,1.833,0.897,0.078,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,2002,L,0.779,15.2,0,0,55.555,10.57796986,37.33503632,NA,2.19335943,3.963787818,33.33792214,91.25,5.1,0.422,0.078,2.02,0.403,1.501,0.436,0.024,0.184,93.93838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,2002,UM,1.092,53.4,0.02710842,0.002127124,80.304,4.257027735,18.45171113,NA,1.022182326,NA,91.46996697,96,17.09863014,0.874,0.003,5.584,3.277,0.365,1.736,0.044,0.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,2002,L,1.425,44.3,0.098749857,0.011434888,40.607,3.956041552,55.32962807,31,1.723289894,NA,43.04847865,61,3.4,0.282,0.052,1.349,0.269,1.003,0.291,0.016,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,2002,NA,NA,24.6,0.445045506,0.529217925,53.215,7.586933416,23.83147519,NA,NA,5.494154594,77.66143952,89.6,13.9,2.449,0.016,5.442,1.865,1.159,1.655,0.224,1.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,2002,UM,0.518,8.1,0,0,50.876,4.512859731,19.48294548,NA,2.26008695,5.130333768,96.36080168,98.8,13.7,2.435,0.409,6.973,0.646,1.183,0.963,0.063,0.986,93.42466,70.56012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,2002,L,1.005,22.6,5.408883995,8.951114895,36.109,11.57174531,68.58265623,NA,1.852555789,NA,27.36752475,61.25,3.2,0.267,0.049,1.278,0.255,0.95,0.276,0.015,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,2002,UM,1.376,26.3,0.47724085,0.857485526,56.013,5.507387706,11.01689194,37,2.048387852,NA,95.06923494,97.5,25.172296,2.334,0.003,9.063,2.564,0.918,3.47,0.076,1.574,85.33072,85.14163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,2002,H,1.498,21.6,1.816990325,3.389327489,50.857,8.023221158,12.54711784,60,1.995781107,6.114610984,86.77347885,94.5,15.579633,0.548,0,7.744,1.321,1.142,3.042,0.09,1.479,94.80335,92.6313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,2002,L,NA,7.8,4.364637172,9.328930197,16.597,10.28770955,2.589246909,NA,1.206942472,NA,46.29895584,80.25,4.9,0.31,0.036,1.911,0.378,1.179,0.577,0.05,0.488,NA,28.24717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,2002,L,0.82,21.9,0.113128529,0.002486367,33.99,NA,NA,NA,1.176137547,NA,27.41759908,46.25,3,0.525,0.021,0.986,0.193,0.545,0.528,0.014,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,2002,LM,0.453,16.6,0.146760997,0.062351592,57.898,6.682975576,13.55776792,48,1.594274811,6.8162413,73.09495322,67.5,16.23561644,2.418,0.017,2.937,0.565,1.121,2.416,0.046,0.533,87.57863,61.81554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,2002,NA,NA,24.4,0.39555429,0.310939869,16.761,NA,NA,NA,NA,NA,NA,NA,3.7,0.659,0.027,1.238,0.242,0.684,0.663,0.017,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,2002,H,0.812,12.1,0.498280233,0.328436337,76.533,6.86620027,24.59955248,71,1.919195907,7.899344377,98.01296986,97.5,30.27123288,0.982,0,11.678,3.011,0.554,4.733,0.125,2.684,99.82002,90.92089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,2002,LM,0.852,22,2.094446122,2.330314013,18.349,4.172661994,40.45339578,37,2.483939953,5.6599162,75.48395593,97.2,8.7,1.554,0.261,4.449,0.412,0.755,0.614,0.04,0.629,99.92302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,2002,L,NA,40.7,0.049703101,0.00524661,32.601,3.459884597,61.4213198,NA,1.064595339,4.716003344,38.32312098,60.75,6.5,0.567,0.069,2.857,1.047,0.467,0.906,0.074,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,2002,LM,1.01,17.8,1.573162971,3.562817377,66.591,5.832428314,23.0086178,NA,0.502064531,NA,68.57032631,73.33333333,6.7,0.708,0.042,1.593,2.024,0.44,0.994,0.09,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,2002,H,1.566,6.2,0.133907033,2.746254776,84.133,8.224649767,16.50955115,93,1.340649442,6.631037697,98.63221038,83.5,16.106466,3.168,0,6.701,1.517,0.788,0.967,0.023,1.145,99.52891,97.39371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,2002,H,1.258,17.4,3.517163848,6.664338864,73.401,9.919627192,29.04967097,85,2.265585379,6.836830286,99.05729392,90.25,10.95890411,0.763,0,3.389,1.395,0.557,1.609,0.028,2.055,95.16827,83.37213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,2002,LM,0.872,30.8,0.093604357,0.029478001,52.682,NA,54.17683519,NA,1.97032079,6.670060217,93.01767421,85.16666667,14,1.217,0.148,6.134,2.248,1.003,1.945,0.158,1.095,94.88283,41.03979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,2002,L,1.206,21.1,2.702447359,1.095858813,26.505,4.400091146,78.16711912,NA,1.669690341,NA,71.63112674,89.6,11.3,2.05,0.212,3.329,1.115,1.049,1.965,0.605,0.969,96.25831,75.00605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,2002,LM,0.734,25.7,2.342352948,3.628566666,33.734,3.337337172,27.89708223,32,2.099360346,7.036349388,76.72242092,95,16.1369863,2.185,0.104,5.211,0.352,0.86,0.903,0.096,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,2002,L,NA,11.7,2.61130263,1.162670996,24.979,NA,NA,NA,1.786558104,NA,47.73608231,55.75,4.8,0.856,0.144,2.451,0.227,0.416,0.338,0.022,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,2002,L,0.732,40.6,2.055040293,2.162183698,33.809,2.883185423,74.7013673,NA,1.98724135,4.763427994,21.95121336,61.5,3.4,0.282,0.052,1.35,0.269,1.003,0.292,0.016,0.123,88.32934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,2002,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,1.039,0.12,6.399,1.267,3.95,1.933,0.167,1.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,2002,LM,0.78,4.7,0,0,23.069,3.588888607,12.3738892,NA,2.158881593,4.653212514,69.98826583,91.25,5.5,0.345,0.04,2.123,0.42,1.31,0.641,0.055,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,2002,UM,0.603,14.5,0.436992259,0.550587174,55.53,4.800033898,52.28602985,49,2.418916079,5.654176542,94.39314572,83,16.1,1.69,0.1,3.804,4.833,1.051,2.373,0.214,1.789,89.87798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,2002,LM,1.25,25.3,0.015960604,0.000917027,64.202,5.077818704,40.20476424,48,1.812748224,6.704493697,77.59195139,95,19.47671233,1.692,0.133,6.373,1.048,0.444,2.118,0.116,0.519,98.33273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,2002,LM,0.793,26.2,0.901919248,0.72501229,65.974,5.062278688,20.3207681,32,1.933187341,7.122412495,81.11877213,82.2,19.09589041,1.044,0.129,6.338,2.829,0.926,3.008,0.206,1.953,96.71826,72.07506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,2002,NA,0.885,8.6,NA,NA,86.007,NA,NA,NA,1.336101449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,2002,NA,0.793,5.4,0,0,46.841,12.71872254,1.188994596,NA,2.505556939,3.113943336,64.3373945,98.2,6.4,0.403,0.047,2.483,0.492,1.533,0.75,0.065,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,2002,L,0.675,29.2,1.250922053,1.569086487,15.626,4.123964503,44.00539314,21,2.106690217,5.404833717,25.74822903,58,5,0.89,0.036,1.672,0.327,0.924,0.895,0.023,0.232,NA,16.33839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,2002,LM,1.553,22.3,0.125374462,0.582742085,67.283,5.80339262,45.1174583,24,1.920135778,7.1069724,80.46030662,98.6,11.4,0.99,0.273,1.43,0.607,0.707,5.831,0.677,0.905,93.63565,90.48178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,2002,H,1.123,49.9,0.002090225,0,81.067,2.719838027,28.04150918,NA,1.708963023,NA,99.30691143,94.33333333,19.10958904,1.906,0.137,5.292,2.59,0.508,1.567,0.019,1.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,2002,H,1.011,11.2,0.342681952,4.043020233,79.047,7.710968011,14.29356624,87,2.389880827,7.383456297,99.37713023,86.4,25.20821918,3.802,0.001,5.514,1.513,1.256,2.785,0.044,0.71,99.82263,95.64137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,2002,L,0.646,20.2,1.227084836,1.048390665,23.044,4.231662278,42.51955704,27,1.613210924,5.759667845,27.70726779,89.25,9.1,1.604,0.065,3.013,0.59,1.666,1.613,0.042,0.418,73.08069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,2002,H,0.951,8.1,0.574413839,1.604025458,79.409,13.95649086,14.32479513,77,1.496840428,7.809115093,98.83032028,90.8,33.96986301,6.334,0,8.42,3.704,1.891,5.328,0.256,3.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,2002,H,0.782,6.8,NA,NA,93.036,NA,NA,NA,2.491397717,6.368658712,98.85853892,NA,16.8,1.762,0.104,3.967,5.04,1.096,2.474,0.223,1.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,2002,UM,0.61,11.8,3.204362602,4.753681049,92.569,10.02787973,21.69647235,51,1.276273098,6.131618664,96.34104821,95.4,7.304109589,0.143,0.002,3.17,2.074,0.277,1.553,0.16,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2002,L,1.88,28.6,0.274447646,0.14402859,47.088,5.977812529,62.07057431,29,1.763239207,5.521138084,82.50793249,98.2,9.4,1.709,0.177,2.775,0.929,0.875,1.638,0.504,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2002,LM,0.452,7.4,1.190981689,2.275021955,22.235,3.907358217,8.863713208,NA,1.219616327,4.995635195,78.89567194,68.75,5.5,0.346,0.04,2.13,0.422,1.315,0.643,0.056,0.544,98.39853,38.01188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2002,UM,0.864,19.6,3.87415695,6.437986782,87.876,7.720838524,41.18021128,25,1.458157913,5.770852012,75.32784293,75.6,9.567123288,0.565,0.015,2.619,1.861,1.432,2.31,0.204,1.421,93.00095,57.32278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2002,L,0.722,22.6,3.263260864,4.717627768,25.511,3.597954274,37.14353525,24,2.414431415,6.419625361,60.25564906,90,6.6,1.174,0.197,3.362,0.312,0.57,0.464,0.03,0.475,93.55176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2002,NA,0.827,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,2002,L,NA,40.9,0.176550939,0.063032489,27.315,4.832318993,46.67703531,NA,1.570988692,NA,45.12626024,66,9,0.776,0.095,3.914,1.434,0.64,1.241,0.101,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2002,L,0.711,24.6,0.984424043,0.819913789,35.475,6.799340023,24.36344521,26,1.1503155,5.752048448,47.94505602,86.75,4.4,0.778,0.031,1.461,0.286,0.808,0.782,0.02,0.203,68.27762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,2002,L,0.487,18,0.094571737,0.027270318,34.585,NA,NA,27,1.491082537,6.309843005,48.6315198,73.5,6.3,1.516,0.011,1.842,0.354,0.703,1.515,0.029,0.334,89.61047,41.22522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2002,H,0.835,12.6,2.817930586,0.951276269,91.641,NA,15.04660093,NA,2.178235867,7.060962113,85.82752824,95.5,16.2,1.804,0.002,6.09,2.562,0.674,3.224,0.068,1.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2002,H,NA,10.3,NA,NA,45.972,NA,NA,NA,2.70748028,6.088136089,97.30483937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.31814,76.8075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2002,H,1.552,46.9,0,0,88.373,3.68137756,26.95469782,NA,3.022831325,6.684037037,97.07284538,98,15.3,1.324,0.161,6.678,2.447,1.092,2.117,0.172,1.192,93.09968,86.03916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2002,H,0.669,11.4,2.26864714,2.42263161,72.046,2.810627463,16.41055118,NA,1.81909795,5.949877704,87.52406679,96.16666667,17.4,1.327,0.022,2.459,6.342,0.26,4.179,0.4,2.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,2002,L,0.631,31.5,5.404583932,11.82369141,52.573,2.39831897,84.18210272,NA,1.429504714,NA,66.64353572,51.25,4.1,0.336,0.062,1.609,0.321,1.196,0.348,0.019,0.147,69.78217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2002,NA,1.034,4.4,NA,NA,38.022,NA,NA,NA,1.525481055,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2002,NA,0.862,13.2,NA,NA,100,NA,NA,NA,3.445479657,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,2002,H,1.186,1.3,NA,NA,82.095,NA,NA,NA,-0.860374777,NA,100,NA,15.5,3.282,0,4.404,1.959,1.013,2.941,0.13,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,2002,H,0.784,4.9,1.204035596,9.648805428,92.662,9.394838624,17.30354211,94,0.45758821,5.498310554,97.50559249,94,20.642549,4.81,0.002,10.7,0.54,1.97,1.55,0.04,0.71,99.20209,85.12872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,2002,H,1.382,18.1,5.921914601,7.052896784,14.906,NA,NA,NA,2.323419699,4.687528968,99.23425596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2002,H,0.916,16.2,1.22942112,0.139328342,100,NA,6.814798327,NA,4.203503563,5.419955748,100,97.2,17,1.893,0.002,6.391,2.688,0.707,3.384,0.072,1.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2002,NA,NA,5.7,0,0,100,NA,3.802982278,NA,2.713952313,NA,87.40337501,72.2,5.5,0.344,0.04,2.117,0.419,1.307,0.639,0.055,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,2002,H,1.135,19.3,0.286053429,0.172959322,93.925,4.914506426,24.95872761,NA,2.668525689,6.491641793,98.0385,95.5,13.9,1.551,0.001,5.237,2.203,0.579,2.773,0.059,1.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,2002,H,0.776,20.1,0.946410812,2.425033823,100,3.360773161,53.087527,93,3.791451517,6.878923734,100,95.2,15.73972603,1.811,0.009,3.436,0.654,1.012,1.691,0.015,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,2002,LM,1.804,32.8,0.025951927,0.000753756,46.362,5.552323706,61.13518117,NA,0.999969317,NA,84.90217224,94.2,8.1,1.471,0.152,2.388,0.8,0.753,1.41,0.434,0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,2002,NA,NA,21,0.298225915,0.206590301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2002,NA,1.32,NA,0.00292357,0.006618132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,2002,NA,0.009,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,2002,NA,1.249,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2002,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2002,NA,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,2002,NA,1.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,2002,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2002,NA,-0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,2002,NA,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,2002,NA,0.551,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2002,NA,0.346,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,2002,NA,0.694,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,2002,NA,0.634,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,2002,NA,0.166,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,2002,NA,0.428,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
